Sentence,Label
"에티오피아와 콜롬비아를 블랜딩하여 따뜻한 나라에서 즐기는 열대 과일의 느낌을 가득 담았습니다.
",0
"로스팅 포인트는 미디움 라이트 포인트입니다. 네, 추추를 시작하겠습니다.
",0
"앞서 설명드린 대로 케믹스 필터를 사용하게 되는데, 반종이 향이 날 수 있으니 린싱을 충분히 해주시고 사용하시면 됩니다.
",0
"위디움 라이팅 로스팅에서는 분쇄도 900 마이크론을 추천드립니다.
",0
"16g의 커피를 사용하였고, 뜸은 40g의 물로 30초 동안 크겠습니다. 진행하겠습니다.
",1
"30초 뜸 들린 후 1차 물 주입을 120g 진행하겠습니다.
",1
"1차 물주의 푸 물이 거의 빠진 뒤에 3, 2차 물주입을 진행하게 되는데, 2차 물주입은 90g 진행하겠습니다.
",1
"앞서 말씀드린 대로 총 추출 시간은 2분에서 2분 30초를 목표로 합니다.
",1
"미디움 라이팅 로스팅의 핫 브레인 같은 경우에는 16g의 커피를 사용하여 총 추출 수 250g을 사용합니다.
",1
"추출 비율이 약 1대 15입니다. 그리고 물론 도는 93도의 물론 도를 사용하였습니다.
",1
"지금 추출하고 있는 여름의 맛 커피를 다크 로스팅으로도 소개하고 있습니다.
",0
"다크로스팅 여름의 맛의 경우에는 물론 도를 88 도로 낮춰주시고, 총 추출 수를 200g 넣어줍니다.
",0
"1대 12.5 의 추출 비율입니다
",0
"뜸은 동일하게 40g으로 30조 동안 진행한 후에 1차 물주입의 90g, 2차 물주입의 70g을 진행합니다.
",0
"총 200g의 추출수를 부어주시고, 추출이 끝난 후에 50g 정도를 취향에 따라서 바이패스하여 즐기시면 되겠습니다.
",0
"무더운 여름에 열대가일 느낌에 상큼한 여름에 마 커피를 맛있게 즐겨주시면 감사하겠습니다.
",0
"안녕하세요, 더반 베를 바리스타 김야입니다.
",0
"이번에 소개해 드릴 레시피는 더반 베를린 전체 원두에 사용 가능한 레시피이며, 지금 내려드릴 건 핫 레시피입니다.
",1
"도징량은 16g이며, 추출 레시피는 1대 1 15 비율로 잡고 있으며, 추출 시간은 3분 내외로 저희가 잡고 있습니다.
",1
"저희 더반 베를린 전 매장에서는 하리오 V60 을 전반적으로 사용 중이며, 브리스타 온도는 92도에서 93 도로 출출할 예정이며.
",1
"지금 소개해 드릴 원두는 브라질, 다테아로 카페인이라는 원두입니다.
",0
"품종은 아라모사라는 품종인데, 카페인의 함량이 더 적다고 보시면 됩니다.
",0
"원두는 총 17g을 사용할 거고, 물의 양은 245g, EK 43 기준 10.2 코만단테 기준으로는 25클릭으로 분쇄 예정입니다.
",1
"추출해보겠습니다. 우선 1차 푸어는 40g 30초 정도의 뜸 들이는 시간을 가져보도록 하겠습니다.
",1
"30초가 되면 160g 푸어하겠습니다. 또 1분 15초가 되면 245g까지 푸어해 주겠습니다.
",1
"보라색 계열의 체일이 부드럽고 로우 카페인인데, 단맛을 좀 느끼게 해줄 수 있는 그런 커피인 것 같습니다. 감사합니다.
",0
"안녕하세요, 커피몽타주의 로스터 이현성입니다.
",0
"이번 영상에서는 커피몽타주의 아이스 브르잉 레시피를 소개하겠습니다.
",1
"하리오 브이 시스티 드리퍼를 사용하여 커피몽타주 매장과 동일한 레시피로 소개하겠습니다.
",1
"추추로 진행할 커피는 언스페셜티와 같이 개발한 오래된 미래라는 블랜디입니다.
",0
"품종 계량과 다양하고 복잡한 가공 방식이 많아지고 있습니다.
",0
"이때 시작과 같은 커피 맛은 무엇일까 라는 고민에 답을 찾으며 개발하게 되었습니다.
",0
"커피의 발상지인 예맹과 에티오피아를 블랜딩하여 농익은 과일의 산미와 단맛, 그리고 와이니 안면서도 초콜레티한 향들을 풍부하게 담았습니다.
",0
"커피는 16g을 사용하겠습니다. 그리고 물 온도는 93도입니다.
",1
"아이스 레시피 같은 경우에는 16 9g의 커피를 사용하여 총 추출 수백 60g을 주입하겠습니다.
",1
"추출 비율로 1대 10 의 비율입니다.
",1
"뜸의 물의 양은 40g의 물을 10초 동안 주입하고, 원프어로 120g을 한 번에 주입한 후 추출을 끝내도록 하겠습니다.
",1
"수출 시작 전 커피 서버의 얼음 두 알을 담고 시작하겠습니다.
",1
"얼음 크기에 따라서 세 알에서 네 알 정도 담아주셔도 괜찮습니다.
",0
"아이스 레시피의 경우에는 40g의 뜸 양을 1분 동안 주입하겠습니다.
",1
"미디움 라이트 로스팅에 아이스 브로잉 레시피를 소개해 드렸습니다.
",0
"다크 로스팅 포인트에 아이스 브로잉을 하실 때에는 동일한 레시피를 적용해 두시되 물론도 만 88도로 설정해 주시면 되겠습니다.
",1
"맛있게 즐겨주세요, 감사합니다.
",0
"안녕하세요, 디플루레이크 이철원입니다. 아이스는 핫이랑 분쇄도는 똑같아요. 그 대신 커피 양이 달라지고요.
",0
"예, 투출양도 좀 달라집니다.
",0
"먼저 서버에 얼음 100g을 담아주세요, 마찬가지로 린싱은 충분히 적셔질 때까지 잘 해주시면 좋고요.
",1
"커피는 22g 사용합니다. 그리고 내리는 양은 221대 10 비율이에요. 간단하죠. 오늘 갈를게요.
",1
"아이스와 사컵은 똑같은 분세도를 사용하고 있어요. 지금 이 원스펠티 베리베리, 웨이크 블랜딩 향이 진짜 엄청나네요.
",0
"맛있겠는데 그래서 좀 다른 거는 어떻게 하냐면 처음에 많이 담았기 때문에 뜸들이는 양도 많아지고요.
",0
"그래서 60g의 뜸을 들여야 되고, 그다음에 첫 번째 내렸을 때가 110g을 내려요.
",1
"앞부분을 더 많이 뽑아낼 수 있게끔 만들어지고, 그다음 170g까지 맞춘 다음에 220g까지 총 50g 내리시면 됩니다.
",1
"처음이 뜸 60g, 110g, 50g, 물론 도는 똑같이 93도를 쓸게요.
",1
"쓸 마찬가지로 처음이랑 두 번째는 와류를 줍니다. 뜸은 60g을 쓸 거고요.
",1
"충분히 접세지 있게 가늘게 꿈을 들여주시면 됩니다. 커피 양이 많아지기 때문에 뜸 들리는 물 양도 당연히 많아져야 돼요.
",0
"그리고 똑같이 30초가 지났을 때 지금 내리는 거는 언스펠티에 블랜드고요, 레이크 베리베리, 레이크, 블랜딩이에요.
",1
"와류를 똑같은 방향으로 한 방을 주시고 그다음에 천천히 부어주시면 됩니다.
",1
"이 블루밍이 깨지지 않게끔 저는 유지를 많이 하려고 하는 편이에요.
",0
"어떤 경우는 보면은 이렇게 안에를 파서 일정 야게끔 만드시잖아요.
",0
"이게 어떻게 보면 처음 내리고 나서 보면은 똑같은 그런 모양이 돼요.
",0
"1분이 됐을 때 마지막으로 한 번 더 똑같은 방향으로 천천히 230g 지금 내렸습니다.
",1
"220 에서 230 정도 내리셔도 상관은 없어요. 간단하죠, 끝이에요.
",1
"다 내려갈 때까지 내린 다음 물이 다 내려오면 그다음에 얼음 100g을 다시 추가로 넣어줍니다.
",1
"내리는 시간은 보통 2분 정도까지 보시면 돼요. 엄청 짧아요.
",1
"그리고 어느 정도 다 내렸다고 생각하시면 그냥 간단하게 기다리시지 말고 그냥 빼셔도 됩니다.
",0
"얼음 100g을 맞춰서 얼음 100g을 하셨다면 얼음과 이 커피 음료가 제대로 안 섞여 있기 때문에 여러 번 돌려서.
",0
"빠시면 되고요. 한번 셔서 다 이렇게 드시면 돼요, 저도 한번 맛을 볼게요.
",0
"제 컵을 따로 해서 베리베리 블린딩은 좀 어떻게 보면은 올 주가를 좋아하시는 월피커 분들을 위해서 만든 커피인 것 같기도 해요.
",0
"왜냐하면 워시드 커피보다 네 트러 커피가 아이스커피에 더 잘 어울린다고 생각하거든요.
",0
"아이스커피는 이렇게 즐겨주시면 너무 감사할 것 같아요.
",0
"향을 모아줄 수 있는 이런 오목한 잔을 추천을 해드리는데요.
",0
"커피의 맛과 향이 동시에 느껴져서 더 맛있게 즐기실 수 있습니다. 감사합니다, 안녕하세요.
",0
"304, 로스터스 송요민입니다. 이번 영상에서는 수정과 블랜딩을 이용해서 아이스 브루윙 레시피를 보여드릴게요.
",1
"수정과 블랜드는 코스파리카 카페대, 알뚜라 농장의 무산소 네추럴 블랜드고요.
",0
"같은 농장에 같은 가공 방식이지만 품종이 달라요. 버번, 밀레니오, 옐로카트아이가 블랜드된 커피이고요.
",0
"같은 듯하지만 다른 느낌에 재미있는 커피입니다. 추출을 해보도록 할 건데요. 드리퍼는 하류 V 6 를 이용할 거고요.
",1
"물 온도는 93도로 맞췄습니다.
",1
"추출 비율은 원도 18g에 200g의 물량을 이용해서 1대 약 11 비율로 추출을 해보도록 하겠습니다.
",1
"민싱을 먼저 해줄게요. 분세도는 2, KK 43 기준 8 로 분쇄를 해줄 겁니다.
",1
"그리고 저희 아이스 브링 레시피 포인트는 포어링을 할 때 일정하게 물의 수위를 유지해 주면서 성분 추출이 골고루 이루어질 수 있도록 하는 게 포인트예요.
",0
"추출을 시작해 보도록 하겠습니다.
",1
"30g의 물을 이용해서 30초 동안 뜸을 들여줄게요, 고 30초가 되면 50g의 물을 이용해서 요거도 월요일 해줍니다.
",1
"월리고 50초가 되면 60g의 물을 이용해서 구어주고요. 이때부터는 수위가 너무 높아지지 않도록 신경 써주세요.
",1
"고 1분 10초가 되면 나머지 60g의 물을 포화해줍니다.
",1
"아이스 브루잉 추출 시간 같은 경우도 핫 브루잉 레시피처럼 2분에서 2분, 20초까지 가주시면 되고요.
",1
"그럼 분쇄도는 핫 브윙 레시피보다 조금 더 고운 세팅으로 잡아주시는 게 좋습니다.
",1
"그리고 추출이 끝나면 서버에 얼음 200g을 넣어줄 건데요. 빠르게 냉각을 시켜줍니다.
",1
"얼음이 가득 담긴 찬을 부어줄게요. 한번 마셔보도록 하겠습니다.
",0
"정말 블랜드 이름답게 스파이시한 계피 양이 올라오면서 조첨 같은 반맛과 질감이 되게 정말 이름 그대로 수정과 같은 느낌이고요.
",0
"그리고 한 가지 저희가 추천을 드리자면 이 흑설탕 시럽을 한번 넣어서 먹어볼게요.
",0
"이 흑설탕 실럽을 넣으시면 이 커피의 단맛이 극대화되면서 커피가 가지고 있던 기존의 향미들도 더욱더 잘 느끼실 수 있을 거예요.
",0
"흑설탕 실럽 설탕 비율은 흙설탕 2에 뜨거운 물 1 비율로 제조를 해주시면 되고요.
",0
"실럽은 8 에서 10g 정도 기호에 맞게 드시면 될 것 같습니다. 감사합니다.
",0
"안녕하세요, 펠트 커피 이재연입니다.
",0
"이번 소개해 드릴 레시피는 보다 묵직한 바디감의 커피를 선호하시는 분들을 위한 레시피로 클래버 3 4 인용 드리퍼를 사용한 침출식 레시피입니다.
",1
"이 클레버 같은 경우에는 침출식 드리퍼로 보다 간편하게 묵직하고 깔끔한 커피를 만들 수 있습니다.
",0
"필터는 가볍게 접어주시고 따뜻한 물로 충분히 예열해 줄 수 있도록 합니다.
",0
"이번 레시피는 커피 18.5g을 사용하여 1대 16 비율로 추출합니다.
",1
"분쇄도는 구형 eK 43 기준으로 9.5 포인트 1100, 마이크론에서 플러스 마이너스 50 정도로 생각해 주시면 되겠습니다.
",1
"커피를 평평하게 만들어 주실 때에는 너무 강한 충격을 주시는 것보다 천천히 두 번 정도 흔들어주시는 게 좋습니다.
",0
"추출 온도는 95 도로 예열이 완료되었다면은 추출 시작하도록 하겠습니다.
",1
"뜸은 60g 30초 진행하도록 하겠습니다. 물을 넣어주신 후에는 좌우로 10번 충분히 저어줄 수 있도록 합니다.
",1
"이후 30초가 되었다면 물을 300 미리까지 넣어주도록 하겠습니다.
",1
"이때 물은 커피가 충분히 적셔질 수 있도록 강하게 부어주도록 합니다.
",0
"이번 추출하는 코스타리카, 에르바지오, 살로케, 세미, 워시드 같은 경우는 안토니오 바란테스 가족이 운영하는 농장입니다.
",0
"펠트 커피에서는 2015년 방문을 처음으로 지금까지 다이렉트 트레이드를 이어오고 있는 만큼 보다 훌륭한 커피 품질을 확인하실 수 있습니다.
",0
"추출은 2분 30초가 되었을 때 준비하신 서버에 옮겨주실 수 있도록 합니다.
",1
"서버는 예열을 해서 준비해 주실 수 있도록 합니다. 서버에 옮겨주시기 전 네 번 좌우로 강하게 저어줍니다.
",0
"물이 충분히 빠질 때까지 기다려주며 총 추출 시간은 4분이 되었을 때 제거해 주시면 되겠습니다.
",1
"내 총 추출한 커피는 220g에서 240g 정도로 생각해 주시면 되겠습니다.
",1
"이번 추출한 쌀로케의 세미 워시드 같은 경우에는 블루베리와 라임 같은 플레이버, 그리고 허브와 같은 에프터 테이스트를 느끼실 수 있습니다.
",0
"네, 안녕하세요. 파스텔 커피, 워스, 바리스타 정혜원입니다.
",0
"이번 영상에서는 파스텔 커피 워스의 아이스 브르잉 레시피를 소개해 드리려고 하는데요.
",1
"저희 매장에서 사용 중인 하리오 스위치 드리퍼를 사용해 알려드리도록 하겠습니다.
",1
"이 하리오 스위치 드리퍼 내부에는 세 구슬이 있어요.
",0
"그래서 스위치를 올려서 사용하시면 이 세 구슬이 물 빠짐을 방지해서 침지식으로 커피를 추출할 수 있고요.
",0
"처음부터 스위치를 내려서 사용하시면 투가식으로도 사용하실 수 있다는 장점을 가지고 있는 드리퍼입니다.
",0
"그래서 오늘은 아이스 브르잉을 우간다 음 발레 내추럴 커피를 가지고 침지식으로 설명을 드리겠습니다.
",0
"오늘 브르잉 레시피에 사용할 원도의 양은 총 19g이고요. 분쇄도는 2, K 43, S 기준으로 10.5일입니다.
",1
"은쇄한 커피를 담기 전에는 꼭 이 드리퍼를 종이 필터리를 넣고 린싱을 해주겠습니다.
",0
"이렇게 충분히 린싱을 하는 이유는요.
",0
"종이 필터의 냄새를 제거하고, 또 저희가 추출수로 사용하는 92도의 물을 온도가 떨어지지 않도록 하는 효과도 있고요.
",0
"이 커피 성분이 필터에 흡착되는 것에 막아주는 효과를 가지고 있기 때문에 저희는 종이 필타를 항상 드리퍼에 넣고 린싱을 진행하고 있습니다.
",0
"그리고 아이스 브르잉 레시피기 때문에 유리 서버에 60g 정도의 얼음을 담아서 수출을 시작하겠습니다.
",1
"준비한 유리 서버의 드리퍼를 드 장착하시고, 이 드리퍼의 스위치가 꼭 올라가져 있는지 확인을 해주세요.
",0
"그리고 분쇄한 커피 19, 그람을 드리퍼 안에 담아주세요.
",1
"이 커피 표면이 평평해질 수 있도록 드리퍼를 두 번에서 세 번 정도 가볍게 흔들어서 커피 표면이 평평해질 수 있도록 해주세요.
",0
"이때 너무 드리퍼를 과도하게 흔들기보다는 가볍게 흔들어서 커피 표면을 평평하게 만드는 것을 추천드립니다.
",0
"92도의 추출수를 160g 푸어에서 추출을 진행하도록 하겠습니다.
",1
"항상 저울 영 점이 맞춰져 있는지 확인하시고, 타이머을 누르면서 시작하겠습니다.
",1
"침지식으로 커피를 추출하기 때문에 너무 천천히 물을 부어주시면 추출에 필요한 시간이 충분히 확보가 되지 않으실 수 있어요.
",0
"그래서 아이스 레시피인 경우에는 15초에서 16초 사이에 수출을 완료하시는 것을 추천드립니다.
",1
"이제 1분 40초가 되면 이 나무 막대를 가지고 총 10번의 스퍼를 줄 건데요.
",1
"스퍼를 줄 때는 너무 빨리 저으시거나, 아니면 이 드리퍼 외벽 면을 긁으시면서 진행하게 되셨을 때 좀 불쾌한 텁텁함.
",0
"또는 쓴 막까지 같이 추출될 수 있으니 이 점 유의해 주세요. 마호막대로 스터를.
",0
"줄 때는 수위치를 내리면서 진행하도록 하겠습니다. 추출은 2분 30초에서 3분 내로 종료가 됩니다.
",1
"만약에 3분을 너무 훌쩍 넘어서 추출이 완료가 된다면 분쇄도를 조금 굵게 가져가시는 것을 추천드려요.
",0
"물이 다 빠지면 드리퍼를 서버에서 제거하고.
",0
"아이스 브루잉인 경우에는 유리 서버에 얼음을 넣고 시작했기 때문에 이 얼음을 충분히 다 녹을 수 있게끔 저어주셔야 합니다.
",0
"그리고 미리 준비한 얼음잔에 담아주시면 추출은 추 완료입니다. 오늘 추출한 커피를 마셔보도록 하겠습니다.
",1
"오늘 추출한 우간다 음 발레 내추럴 커피는요. 처음 먹자마자 새콤한 좌두나 딸기의 산미가 선명하게 느껴지고요.
",0
"이후에 초콜릿의 단맛이 아주 길게 잘 느껴지고 있어요. 오늘 영상 시청해 주셔서 감사합니다.
",0
"안녕하세요, 딥블루레이크 이철원입니다. 아이스는 핫이랑 분쇄도는 똑같아요. 그 대신 커피 양이 달라지고요.
",0
"예, 추출양도 좀 달라집니다.
",0
"먼저 서버에 얼음 100g을 담아주세요, 마찬가지로 린싱은 충분히 적셔질 때까지 잘 해주시면 좋고요.
",1
"커피는 22g 사용합니다. 그리고 내리는 양은 1대 10 비율이에요. 간단하죠. 원두 갈을게요.
",1
"아이스와 사컵은 똑같은 분세도를 사용하고 있어요. 지금 이 원스페셜티 베리베리, 레이크 블랜딩 향이 진짜 엄청나네요.
",0
"맛있겠는데 그래서 좀 다른 거는 어떻게 하냐면 처음에 많이 담았기 때문에 뜸들이는 양도 많아지고요.
",0
"그래서 60g의 뜸을 들여야 되고, 그다음에 첫 번째 내렸을 때가 110g을 내려요.
",1
"앞부분을 더 많이 뽑아낼 수 있게끔 만들어지고, 그다음 170g까지 맞춘 다음에 220g까지 총 50g 내리시면 됩니다.
",1
"처음이 뜸 60g, 110g, 50g, 물론 도는 똑같이 93도를 쓸게요.
",1
"쓸 마찬가지로 처음이랑 두 번째는 와류를 줍니다. 뜸은 60g을 쓸 거고요.
",1
"충분히 적셔지게 가늘게 뜸을 들여주시면 됩니다. 커피 양이 많아지기 때문에 뜸 들이는 물 양도 당연히 많아져야 돼요.
",0
"그리고 똑같이 30초가 지났을 때 지금 내리는 거는 언스페셜티에 블랜드고요, 레이크 베리베리, 레이크, 블랜딩이에요.
",1
"와류를 똑같은 방향으로 한 방을 주시고 그다음에 천천히 부어주시면 됩니다.
",0
"이 블루밍이 깨지지 않게끔 저는 유지를 많이 하려고 하는 편이에요.
",0
"어떤 경우는 보면은 이렇게 안에를 파서 일정 하게끔 만드시잖아요.
",0
"이게 어떻게 보면 처음 내리고 나서 보면은 똑같은 그런 모양이 돼요.
",0
"1분이 됐을 때 마지막으로 한 번 더 똑같은 방향으로 천천히 230g 지금 내렸습니다.
",1
"220 에서 230 정도 내리셔도 상관은 없어요. 간단하죠, 끝이에요.
",1
"다 내려갈 때까지 내린 다음 물이 다 내려오면 그다음에 얼음 100g을 다시 추가로 넣어줍니다.
",1
"내리는 시간은 보통 2분 정도까지 보시면 돼요. 엄청 짧아요.
",1
"그리고 어느 정도 다 내렸다고 생각하시면 그냥 간단하게 기다리시지 말고 그냥 빼셔도 됩니다.
",0
"얼음 100g을 맞춰서 얼음 100g을 하셨다면 얼음과 이 커피 음료가 제대로 안 섞여 있기 때문에 여러 번 돌려서.
",0
"빠시면 되고요. 한번 셔서 다 이렇게 드시면 돼요, 저도 한번 맛을 볼게요.
",0
"제 컵을 따로 해서 베리베리 블린딩은 좀 어떻게 보면은 올 주가를 좋아하시는 월피커 분들을 위해서 만든 커피인 것 같기도 해요.
",0
"왜냐하면 워시드 커피보다 네 트러 커피가 아이스커피에 더 잘 어울린다고 생각하거든요.
",0
"아이스커피는 이렇게 즐겨주시면 너무 감사할 것 같아요.
",0
"감사합니다, 안녕하세요, 펠트 커피 이재현입니다.
",0
"이번 소개해 드릴 레시피는 보다 묵직한 바디감의 커피를 선호하시는 분들을 위한 레시피로 클래버를 사용한 침출식 추출 방법입니다.
",1
"클레버 드리퍼의 경우에는 종이 필터를 사용해서 보다 간편하게 묵직한 커피를 추출할 수 있습니다.
",0
"종이 필터를 가볍게 접어주신 뒤 뜨거운 물로 충분히 린싱 해줄 수 있도록 합니다.
",0
"린싱을 통해 리브의 종이가 잘 밀착될 수 있도록 하고, 예열이 될 수 있도록 충분히 물을 부어줍니다.
",0
"아이스 레시피의 경우 18.5g의 커피를 사용해서 1대 10 비율로 추출합니다.
",1
"분쇄도는 구형 eK 43 기준으로 9.5 포인트 1000, 마이크론에서 플러스 마이너스 50 정도로 생각해 주시면 되겠습니다.
",1
"커피를 평평하게 해주실 때는 강한 충격을 주시는 것보다 가볍게 좌우로 두 번 정도 흔들어주시는 게 좋습니다.
",0
"추출수 온도는 95 도로 예열이 완료되었다면 추출 시작하도록 하겠습니다.
",1
"뜸은 60g 30초 진행하도록 하겠습니다. 물을 부어준 후에는 좌우로 10번 충분히 저어주도록 하겠습니다.
",1
"이후 30초가 되었을 때 나머지 물을 넣어서 185g이 되게끔 물을 넣어줍니다.
",1
"이때 커피가 잘 적셔질 수 있도록 충분히 크게 물을 넣어주면 감사하겠습니다.
",0
"기다리시는 동안 얼음을 100미리 준비해 두도록 하겠습니다.
",1
"3분이 되었을 때 준비된 서버의 클레버를 내려주도록 하겠습니다.
",1
"내려주실 때는 커피를 4회 좌우로 충분히 저어주시면 감사하겠습니다. 총 추출 시간은 4분 30초로.
",1
"물이 충분히 빠질 때까지 기다려 주시면 감사하겠습니다.
",0
"추출이 완료되셨다면 클래버를 제거하고 준비한 얼음잔에 커피를 옮겨주시면 되겠습니다.
",1
"이번 추출한 코스타리카 에르바주산 로켓 네츄럴 커피는 포도와 와인을 가득 먹금은 거와 같은 플레이버와 오렌지와 같은 달콤한 여운을 느끼실 수 있습니다.
",0
"안녕하십니까? 여러분, 요즘 여러분들이 많이 또 사용하고 계시는 오리가미 에어 S로 추출을 한번 해보고.
",1
"만약에 오리가미가 집에 있으신 분들은.
",0
"이 레시피를 참고하신 다음에 저희 센터커피 원두를 추출하시면 어떻게 더 맛있게 내릴 수 있는지.
",0
"제가 레시피 가이드를 보여드리려고 합니다. 일단은 당연히 필요한 거는 오리가미 에어 S고요.
",1
"그리고 저희 필터 같은 경우에는 많은 분들이 칼리타 필터 아니면 V60.
",1
"필터나 카펙 필터 여러 가지 많이 사용하시지만, 이번에 제가 사용할 필터 같은 경우에는 칼리타 185 사이즈 필터고 흰색이고요.
",1
"이것도 지금 제가 굉장히 충분히 린싱을 많이 진행을 했고, 또 필요한 준비물은 원두 16g.
",1
"제가 지금 추출할 커피는 과테말라 라 에르모사 농장의 에티오피아 게이샤입니다.
",0
"그리고 이건 16g을 사용을 할 거고 물은 저희가 250g 이 필요할 거고요.
",1
"그리고 주전자 온도는 세팅한 게 96도입니다.
",1
"이 오리가미 에어 같은 경우에는 그냥 일반 V60 보다 추출 속도가 조금 더 빨라요.
",0
"그래서 저희가 입자 사이즈 같은 경우에는 저희가 V60는 한 1060, 마이크론이라고 했으면 오리가미 같은 경우 저희가 1000 마이크론, 그래서 60 마이크론 좀 더 고운 천 마이크론 진행을 하겠습니다.
",1
"그래서 지금 저희 랩스윗 같은 경우에는 아까 6.5였지만, V60가 제가 6.3 으로 그라인딩해서 가지고 오겠습니다.
",0
"그래서 원두를 안에 드리퍼 안에 넣어주시고 세틀링을 한번 해주세요. 평평하게 될 수 있도록.
",0
"그리고 오리가미 에어 레시피 같은 경우에는 특이한 점 같은 경우 처음에 뜸 물 양이 조금 더 평소보다 많아요.
",0
"그래서 타이머를 시작하면서 천천히 작은 원형으로 60g까지 푸어링 해줍니다.
",1
"등수를 많이 가져가는 이유는 이게 V60 보다. 추출 속도가 더 빠르기 때문에. 초반에 너무 적은 양의 추출수를 넣었다.
",0
"보면 추출을 많이 할 수 있는 산미나 그런 향미적인 요소들이 굉장히 덜 추출이 되거든요.
",0
"그래서 충분히 적셔주신 다음에 그다음에 한 45초 기다리시고 추출을 하실 건데, 다음에는 140g을 더 부워주실 거예요.
",1
"45초부터 이것도 조그마한 원형으로 200g까지 부워지는 거죠.
",1
"한 30초의 시간 내에 200g까지 도달을 하는 건데, 물을 부으실 때는 리브를 터치하지 않고 작은 원형, 그리고 다시 큰 원형.
",1
"그리시면서 1분 15초가 될 때까지 200g이 도달을 해야 돼요. 그래서 지금 딱 200g.
",1
"됐고, 이때부터 나머지 45g을 센터푸어로 추출을 해줍니다.
",1
"그래서 250, 그리고 추출을 마지막으로 했으면 살짝 흔들어주세요.
",1
"이것도 흔들어 주신 다음에 기다려 주시면 한 1분 55초 정도의 추출이 끝나거든요.
",1
"지금 딱 보시면 1분 55초에 추출이 끝났습니다.
",1
"오리가미, 에어에스 같은 경우는 어떤 다른 캐릭터들이 나타나냐면, 특히 게이샤나 이런 좀 더 워시드 커피를 드셨을 때 향미나 산미가 조금 더 밝게 다가오고.
",0
"그래서 이런 워시드, 게이샤나, 워시드, 에티오피아, 워시드, 코스타리카나 이쪽을 드셨을 때 오리가미 에어를 사용해서 드시면 좀 금 더 이 커피에 풍부한 향미나.
",0
"플레이버들을 잘 느끼실 수 있습니다. 그러면 그 오리가미 에어가 있으신 분들은 이 레시피 꼭 한번 도전해 보시고.
",0
"또 궁금하신 점 있으시면 댓글 남겨주시면 제가 답글 달아드리겠습니다.
",0
"향을 모아줄 수 있는 이런 오목한 잔을 추천을 해드리는데요.
",0
"커피의 맛과 향이 동시에 느껴져서 더 맛있게 즐기실 수 있습니다. 감사합니다, 안녕하세요.
",0
"304, 로스터스 송요민입니다. 이번 영상에서는 수정과 블랜딩을 이용해서 아이스 브루잉 레시피를 보여드릴게요.
",1
"수정과 블랜드는 코스파리카 카페대, 알뚜라 농장의 무산소 네추럴 블랜드고요.
",0
"같은 농장에 같은 가공 방식이지만 품종이 달라요. 버번, 밀레니오, 옐로카트아이가 블랜드된 커피이고요.
",0
